material_id,formula,ordering,band_gap,density,nsites,formation_energy_per_atom,total_magnetization,magnetization_per_fu,n_elements,spacegroup,crystal_system
mp-1064227,Ca,NM,0.0,1.529514324812333,2,0.010473554999999002,0.0004566,0.0002283,1,Cmcm,Orthorhombic
mp-29998,La3SbI3,NM,0.0,5.622616392675823,28,-1.5287287807142862,0.000449199999999,0.000112299999999,3,I4_132,Cubic
mp-10716,YbRh3C,NM,0.0,11.71733863727697,5,-0.6192783770000001,0.0,0.0,3,Pm-3m,Cubic
mp-20875,TbInRh,NM,0.0,9.8403495174808,9,-0.7443161044444391,0.0,0.0,3,P-62m,Hexagonal
mp-12701,NdSn2,NM,0.0,7.546435621644778,6,-0.6387132791666681,0.0,0.0,2,Cmmm,Orthorhombic
mp-1195090,CsY(SeO3)2,NM,4.102,4.371375985016759,40,-2.1959886741842682,0.0010904,0.0002726,4,Pa-3,Cubic
mp-15571,K3AuSe2,NM,2.0524,3.73750566854895,12,-1.129119164406249,0.0,0.0,3,R-3c,Trigonal
mp-1080659,OsC,NM,0.299199999999999,15.081064411891996,8,0.7765956512499981,1.8e-06,4.5e-07,2,P2_13,Cubic
mp-1184885,HoZr,NM,0.0,7.900054297850396,2,0.08993039500000301,0.004458999999999,0.004458999999999,2,P-6m2,Hexagonal
mp-1207427,Zr9Mo4O3,NM,0.0,7.374194075577027,32,-0.713338585,0.0049884,0.0024942,3,P6_3/mmc,Hexagonal
mp-1186463,PdS3,NM,0.0,3.716300334918061,4,0.16538965656250101,0.079125599999999,0.079125599999999,2,I4/mmm,Tetragonal
mp-1199133,Y11Sn10,NM,0.014699999999999,6.207014166001599,42,-0.7515072278571291,0.0037630999999990005,0.00188155,2,I4/mmm,Tetragonal
mp-1228365,Ba3La3(Cu3O7)2,NM,0.0,6.5289842424936975,26,-2.2693484501923082,0.0001267,0.0001267,4,Fmm2,Orthorhombic
mp-555418,Rb3NbH4(C2O5)3,NM,3.1231,2.603371213467874,58,-1.8184624147413802,0.0001839,9.195000000000001e-05,5,P-1,Triclinic
mp-1026644,Mg14SnSb,NM,0.0,2.5870769483073373,16,-0.024163139687499002,0.0001862,0.0001862,3,Amm2,Orthorhombic
mp-1539853,LiV(OF)2,NM,2.2316,3.251513803426885,12,-2.717316262222223,0.0,0.0,4,P2_1/m,Monoclinic
mp-1201764,TePb5O8,NM,2.2914,8.47864005571746,56,-1.541685600654761,0.0014699,0.00036747500000000003,3,P2_1/c,Monoclinic
mp-572149,Cs2Al(NO3)5,NM,2.917,2.66974904544148,69,-1.343784596346828,0.0013086,0.00043620000000000003,4,P3_121,Trigonal
mp-1245525,GePbN2,NM,1.434399999999999,7.202100509152548,16,0.116592173124999,0.000318,7.950000000000002e-05,3,Cmce,Orthorhombic
mp-2714235,Na10Y4Nb4Si9(SO16)3,NM,1.9969999999999999,3.023514371285415,234,-2.866133267345638,0.0,0.0,6,P1,Triclinic
mp-402,CdP2,NM,1.489799999999999,4.127469399738462,12,-0.18047811698412602,0.0,0.0,2,Pna2_1,Orthorhombic
mp-1205694,LiCa2ReO6,NM,1.5831,5.179736911505289,10,-2.649083681583334,2.44e-05,2.44e-05,4,Fm-3m,Cubic
mp-1227439,Bi4(TeSe)3,NM,0.34440000000000004,7.254099448741202,10,-0.366819922718752,0.0,0.0,3,Cm,Monoclinic
mp-679950,Ag8Ge3O10,NM,0.2621,6.467928842757477,168,-1.051739932777777,0.0005214,6.517500000000001e-05,3,Pc,Monoclinic
mp-12774,ThIr,NM,0.0,14.99822247262047,4,-1.122721079999991,1.5e-06,7.5e-07,2,Cmcm,Orthorhombic
mp-1079120,Nb(BMo)2,NM,0.0,8.469911631883804,10,-0.44809128300000206,0.0002971,0.00014855,3,P4/mbm,Tetragonal
mp-1103289,LuNiP,NM,0.0,9.269679125558998,12,-1.20779564043651,2e-07,5e-08,3,P6_3/mmc,Hexagonal
mp-2715847,Na10Ca4Nb4Si7S5O48,NM,1.068499999999999,2.76335634888058,234,-2.622425719119143,0.0,0.0,6,P1,Triclinic
mp-707457,KMg2B12H19O30,NM,5.3784,2.048712774190083,128,-2.176500097203125,0.0006841999999990001,0.000342099999999,5,C2/c,Monoclinic
mp-1206418,Pr(PPd)2,NM,0.0,7.973733259070757,5,-0.9563184341904781,0.0,0.0,3,I4/mmm,Tetragonal
mp-1179749,RbCu3GeSe4,NM,1.0291,4.464055164438002,9,-0.42768493354166603,0.0003699,0.0003699,4,P-43m,Cubic
mp-1246272,Zn2Ge5N8,NM,1.4313,4.841066845626163,120,-0.11792007349999901,0.0002713,3.3912500000000004e-05,3,Pbca,Orthorhombic
mp-1211343,KNdF4,NM,7.126,4.788647593163406,24,-3.9776507503749983,0.0,0.0,3,Pnma,Orthorhombic
mp-2716176,Na8Zr3ZnSi4(PO12)2,NM,3.5845000000000002,3.212501552825668,126,-2.9297386852457192,0.0,0.0,6,P1,Triclinic
mp-8,Re,NM,0.0,20.873419019375678,2,0.003587022499999,4.4e-06,2.2e-06,1,P6_3/mmc,Hexagonal
mp-644875,Ba2(InAs)5,NM,0.22130000000000002,5.821980764906506,48,-0.5238895036111121,0.0,0.0,3,Pnma,Orthorhombic
mp-1213288,Dy5(In2Pt)2,NM,0.0,10.393829579359313,22,-0.963355340909091,0.0041839,0.00209195,3,Pbam,Orthorhombic
mp-1218414,Sr2Zn3Cd,NM,0.0,5.392656044821916,6,-0.25009495999999903,1e-07,1e-07,3,Cm,Monoclinic
mp-619032,PbCN2,NM,1.730299999999999,6.20194646829572,16,0.003456346874997,0.0007412,0.0001853,3,Pna2_1,Orthorhombic
mp-613402,SrZrO3,NM,0.0,4.405798144796697,5,-1.144418149,0.027883699999999,0.027883699999999,3,Pm-3m,Cubic
mp-775907,Y2O3,NM,3.7011000000000003,5.363418063602864,30,-3.912033124499999,0.0,0.0,2,P2_1/m,Monoclinic
mp-1245990,TaSN,NM,0.46269999999999906,9.669608434955341,6,-1.118304784944444,0.000272899999999,0.00013645,3,P4/nmm,Tetragonal
mp-2714796,Na3GaSi3Ge3(SO8)3,NM,2.1595,3.269429629470059,111,-2.242028607183908,0.0,0.0,6,P1,Triclinic
mp-1187285,Tb3Ho,NM,0.0,8.367058899458948,4,0.039947348749997,0.0090948,0.0090948,2,Pm-3m,Cubic
mp-2082,PIr2,NM,0.0,16.07491375339333,3,-0.47138817932539706,3e-07,3e-07,2,Fm-3m,Cubic
mp-775485,Bi3PO7,NM,2.5842,7.406226897207935,66,-2.080539872694806,0.0005443,9.071666666666666e-05,3,Cm,Monoclinic
mp-998899,YN,NM,0.007600000000000001,5.686732689563026,2,-1.528399029374998,0.0017346999999990002,0.0017346999999990002,2,P-6m2,Hexagonal
mp-780667,CaSb2H2F14,NM,4.6983999999999995,3.23100943708574,76,-2.751835914473684,0.000435999999999,0.000108999999999,4,P2_1/c,Monoclinic
mp-615821,Ta9(FeS3)2,NM,0.0,10.71000235549131,17,-0.899049542411763,1.6e-06,1.6e-06,3,P-62m,Hexagonal
mp-683929,Cs4Re6C4S9N4,NM,1.4641,4.912685192286739,54,-0.7789492754118781,0.0005697,0.00028485,5,P-1,Triclinic
mp-1215562,Zn3CdO4,NM,0.19090000000000001,5.726244721854209,8,-1.642847793749999,0.001542599999999,0.001542599999999,3,P3m1,Trigonal
mp-1219475,Sb2Te2Se,NM,0.48489999999999905,5.954732679742924,5,-0.421486287135415,0.00013000000000000002,0.00013000000000000002,3,R3m,Trigonal
mp-20487,La3Ga,NM,0.0,6.738398917519023,4,-0.303201426249998,0.012860799999999001,0.012860799999999001,2,Pm-3m,Cubic
mp-760326,Li2VOF5,NM,3.0497,2.8538848928423772,18,-2.912749328518519,7.49e-05,3.745e-05,4,Pc,Monoclinic
mp-1214491,BaIBr,NM,3.542299999999999,4.96550356661846,12,-2.346634888333334,1e-07,2.5e-08,3,Pnma,Orthorhombic
mp-1112216,K2TlCuBr6,NM,0.0,4.210083672453663,10,-1.269294586783333,0.0052844,0.0052844,4,Fm-3m,Cubic
mp-755391,BaNa2O2,NM,1.5152,3.615630360957872,10,-1.9233487985517241,9.3e-06,4.65e-06,3,Cmc2_1,Orthorhombic
mp-1094858,MgGa,NM,0.0,3.852055436427079,4,-0.012974501249999002,0.0005644,0.0002822,2,P-3m1,Trigonal
mp-1212680,Ga5Ir3,NM,0.0,12.708174219294857,32,-0.536555426875004,0.0,0.0,2,P-4n2,Tetragonal
mp-2713269,Na3TaAlSi2PO12,NM,3.4289,3.688887245339374,120,-2.9729087091390403,0.0,0.0,6,Cc,Monoclinic
mp-2019249,HgPb2,NM,0.0,11.592944112222103,3,0.022302264166664,1e-07,1e-07,2,P-3m1,Trigonal
mp-569515,Hg3C2(N2Cl)2,NM,1.9048999999999991,5.780167282350152,44,0.017991144090907,1.93e-05,4.824999999999999e-06,4,Pca2_1,Orthorhombic
mp-1223406,KRbTi4(PO4)6,NM,2.5755,3.018947222994249,36,-3.027754263498346,0.0004027,0.0004027,5,R-3,Trigonal
mp-647520,Sb2Pb2O7,NM,0.0,7.994137475059247,22,-1.736012202272726,0.5000275,0.25001375,3,Fd-3m,Cubic
mp-1179861,NaGa,NM,0.0,2.729346934011418,4,0.007439668060345001,0.0072878,0.0036439,2,Cmcm,Orthorhombic
mp-2908,Al2ZnO4,NM,3.845999999999999,4.625888662745583,14,-3.021072628571429,0.0,0.0,3,Fd-3m,Cubic
mp-1204657,K8Tl10Zn,NM,0.10639999999999901,5.436272967301469,38,-0.12201292428070301,0.0,0.0,3,P4/nnc,Tetragonal
mp-37836,Al(HO)3,NM,4.9076,2.375363997254092,14,-2.028316064821429,0.0001452,7.26e-05,3,P-1,Triclinic
mp-28109,SbAsO3,NM,3.509899999999999,4.943337655030774,20,-1.6975539259999999,0.0,0.0,3,P2_1/c,Monoclinic
mp-1198495,SrH10Pb2Br6O5,NM,3.579799999999999,4.270270748543467,48,-1.425661414895832,0.0014414,0.0007207,5,C2/c,Monoclinic
mp-631304,KNb2Se,NM,0.0,6.540964753976945,4,1.153555780101562,0.1488122,0.1488122,3,Fm-3m,Cubic
mp-865202,TmCdPt2,NM,0.0,14.962415464352137,4,-0.845438252500001,1.6e-06,1.6e-06,3,Fm-3m,Cubic
mp-973191,LiTl3,NM,0.0,9.93134855565464,4,-0.08676243916666901,1e-07,1e-07,2,Pm-3m,Cubic
mp-2712543,Na2MgZr3Si2(SO6)4,NM,2.1289,2.790307307791627,108,-2.699023381696999,0.0,0.0,6,P1,Triclinic
mp-1212299,Ho4CdNi,NM,0.015600000000000001,9.260854089029504,24,-0.28449960291666004,0.001177699999999,0.000294425,3,F-43m,Cubic
mp-1412222,TlCdF3,NM,4.1944,7.194373057488865,5,-2.221172677999999,0.0,0.0,3,R3m,Trigonal
mp-772919,Tm4(B2O5)3,NM,5.7326,6.850414821216842,50,-3.384167442600001,0.020349799999999002,0.010174899999999001,3,C2/c,Monoclinic
mp-1209471,RbHoP2O7,NM,4.9733,3.818549065102273,44,-3.148679183116881,0.0020337,0.0005084250000000001,4,P2_1/c,Monoclinic
mp-1186984,ScBr3,NM,2.2256,3.148514650548815,8,-2.068735379999999,0.0,0.0,2,P6_3/mmc,Hexagonal
mp-554645,K3Sb2N2O6F7,NM,2.9622,3.179583870291061,20,-2.106287173837499,0.0003544,0.0003544,5,C2/m,Monoclinic
mp-13862,B13P2,NM,0.0,2.085089984526969,15,0.653572230325396,0.000110499999999,0.000110499999999,2,R-3m,Trigonal
mp-13852,Ge3N4,NM,1.9025999999999992,5.256243436544102,14,-0.192389701428573,0.0,0.0,2,P6_3/m,Hexagonal
mp-862846,CaLaHg2,NM,0.0,8.54821065856613,4,-0.6360104200000051,0.000249,0.000249,3,Fm-3m,Cubic
mp-1183455,Ca,NM,0.0,1.544130909113659,2,0.013071680000001001,0.3344764,0.1672382,1,I4/mmm,Tetragonal
mp-555792,Na(OsO3)2,NM,0.0,6.263958072513666,18,-1.542519566264368,0.0130367,0.00651835,3,Fd-3m,Cubic
mp-1075240,Mg3Si4,NM,0.0,2.389629601236854,14,0.17234248428571403,0.0052466,0.0026233,2,P1,Triclinic
mp-1198690,MoI2,NM,1.6796,5.168881205089096,36,-0.6431185194444441,0.0,0.0,2,Cmce,Orthorhombic
mp-2712575,Na6Ca4Y4SiS11O48,NM,4.1588,2.500758000870155,222,-2.585188583433909,0.0,0.0,6,P1,Triclinic
mp-761870,H7C3N6Cl,NM,3.9782,1.615741714202523,68,-0.445567786691177,0.0,0.0,4,C2/m,Monoclinic
mp-1105932,Li2MgSi,NM,0.19839999999999902,1.7304152395653691,16,-0.220555147291666,0.0,0.0,3,P-43m,Cubic
mp-1208824,Sm6Nb4Al43,NM,0.0,4.165597629500739,106,-0.33554676433962205,0.014669,0.0073345,3,P6_3/mcm,Hexagonal
mp-551918,AlBiO3,NM,2.977899999999999,8.296037245622959,10,-2.5005107850000012,0.001086599999999,0.0005432999999990001,3,R3c,Trigonal
mp-2748835,Er2As7Rh12,NM,0.0,10.560275533640196,21,-0.7548575716269821,4e-07,4e-07,3,P-3,Trigonal
mp-556146,SnCSNF,NM,2.8283,3.04119892170885,20,-0.8564255769999991,4.33e-05,1.0825e-05,5,Pnma,Orthorhombic
mp-2713192,Na4Ca2Y2SiS5O24,NM,3.542399999999999,2.586043540044533,114,-2.612947314465366,0.0,0.0,6,P1,Triclinic
mp-1225769,Cu5Ge2,NM,0.0,7.967764974323726,7,0.073870745476191,0.0018807,0.0018807,2,R3m,Trigonal
mp-1028020,Mg14ZnW,NM,0.0,2.9150162116066163,16,0.16808407187500002,4.77e-05,4.77e-05,3,Amm2,Orthorhombic
mp-23234,TmBi,NM,0.0,10.33074098795704,2,-0.9863939075000011,0.0,0.0,2,Fm-3m,Cubic
mp-1013547,Ca3P2,NM,0.35490000000000005,2.020551224172423,5,-1.117384237190475,0.0032064,0.0032064,2,Pm-3m,Cubic
mp-1205730,ZrZn3F6,NM,0.0,3.30875726783622,10,-2.505644094750002,0.055361299999999,0.055361299999999,3,P-1,Triclinic
mp-2229530,Mg(NbS3)4,NM,0.0,4.00487027827662,17,-1.108898521470587,1e-07,1e-07,3,P1,Triclinic
mp-1184838,HoLuIn2,NM,0.0,9.357267604323454,4,-0.40704560374999604,4.3400000000000005e-05,4.3400000000000005e-05,3,Fm-3m,Cubic
mp-2712825,Na6Ta6In2Si9(SO16)3,NM,1.5234,4.008900270628874,222,-2.82988793686634,0.0,0.0,6,P1,Triclinic
mp-772842,Na2Ge2O5,NM,3.0218,3.619620492362491,36,-2.122380988639846,0.0030038,0.00075095,3,Pca2_1,Orthorhombic
mp-29067,S2N2Cl,NM,2.604,1.832809692398309,40,0.22806396881249902,0.0013681,0.00017101250000000002,3,P2_1/c,Monoclinic
mp-1097463,LiZnCu2,NM,0.2947,0.5405046421212351,4,1.311231149166666,1.0001093,1.0001093,3,Immm,Orthorhombic
mp-13979,Ca2Nb2O7,NM,3.011,4.407434871173202,44,-3.297524677045454,0.0,0.0,3,P2_1,Monoclinic
mp-1080643,LaFeSi2,NM,0.0,5.786692040636686,8,-0.6180453025,0.0002846,0.0001423,3,Cmcm,Orthorhombic
mp-1112220,K2PrCuCl6,NM,2.2912,2.7876492630650582,10,-1.938068595916667,0.0025209,0.0025209,4,Fm-3m,Cubic
mp-2232926,Ba2YMg(CuO2)4,NM,0.0,5.706515352378556,16,-1.9812435453125001,0.0007256,0.0007256,5,P2/m,Monoclinic
mp-2767430,La4PtO7,NM,0.9344000000000001,7.672452081394361,12,-3.232270191770835,0.0,0.0,3,Cm,Monoclinic
mp-2715315,Na9Nb2Zn4(PO4)9,NM,1.8865,3.217784987789023,360,-2.580857390736657,0.0,0.0,5,P1,Triclinic
mp-1077595,CN2,NM,1.1113,3.63288751189691,6,0.7074308208333311,0.0,0.0,2,Cmc2_1,Orthorhombic
mp-28656,Tl5(Cu7Se5)2,NM,0.0,7.608745088260234,29,-0.253402974849128,0.0002262,0.0002262,3,C2/m,Monoclinic
mp-1015076,CrN2,NM,0.0053,3.282137788791829,12,0.11065133708333501,0.0002014,5.0350000000000004e-05,2,Pc,Monoclinic
mp-1187399,TcAs3,NM,0.0,8.053333115232975,4,0.36891780250000306,4.7e-06,4.7e-06,2,Fm-3m,Cubic
mp-30751,Al13Co4,NM,0.0,3.98145465084436,102,-0.35372664161764505,0.023472999999999,0.003912166666666,2,Pnnm,Orthorhombic
mp-723109,BeH14(I2O9)2,NM,3.3177,3.202186778884987,148,-1.18856089804054,0.0774005,0.019350125000000003,4,Pnma,Orthorhombic
mp-1184071,DyTa3,NM,0.0,14.417999356051537,4,0.39568277250000206,0.0001355,0.0001355,2,Fm-3m,Cubic
mp-1025491,TbGe3,NM,0.0,7.582616841469318,8,-0.48364406000000304,0.0,0.0,2,Cmcm,Orthorhombic
mp-573691,K,NM,0.0,0.8777080958565251,8,0.031988253249999,0.0081789,0.0010223625000000001,1,Cmce,Orthorhombic
mp-772155,Li2BiAsCO7,NM,3.4167,4.067090260135548,24,-1.948494665347221,3.3900000000000004e-05,1.6950000000000002e-05,5,P2_1/m,Monoclinic
mp-12008,ErCdCu4,NM,0.0,9.857502176843544,6,-0.244247275,1e-06,1e-06,3,F-43m,Cubic
mp-1245460,AgGe2N3,NM,0.5654,6.474443201069483,12,0.019035748055555003,0.000353299999999,0.00017665,3,Cmc2_1,Orthorhombic
mp-88,Dy,NM,0.0,8.431288899859123,2,0.0,6e-06,3e-06,1,P6_3/mmc,Hexagonal
mp-1206423,NdIn,NM,0.0,7.434373021125897,2,-0.628529378749995,2.2800000000000005e-05,2.2800000000000005e-05,2,Pm-3m,Cubic
mp-16809,Ho2Si2O7,NM,4.9477,6.441060537997115,44,-3.663021494090907,8e-07,2e-07,3,P-1,Triclinic
mp-14513,Ni8P3,NM,0.032,7.890951158012773,44,-0.44617218209956705,0.0017104,0.0004276,2,R-3c,Trigonal
mp-862998,Si2O5,NM,3.0491,2.332830694642392,14,-2.227385363571429,0.0,0.0,2,Ima2,Orthorhombic
mp-1212333,Ho2MgTiO6,NM,3.226199999999999,7.160931560938913,20,-3.7038290858333323,0.0,0.0,4,P2_1/c,Monoclinic
mp-1196083,KH2AuC4N4O,NM,4.2733,2.652473798905727,52,-0.175797196711539,0.0006425,0.00016062500000000001,6,P2_12_12_1,Orthorhombic
mp-1869741,Li(NiS2)2,NM,0.0,3.78354736415122,14,-0.6016377676190461,0.0121322,0.0060661,3,Imma,Orthorhombic
mp-980190,LiYb3,NM,0.0,8.113513810107994,4,0.189438052083328,8e-07,8e-07,2,Fm-3m,Cubic
mp-1179724,RbLi2(H2N)3,NM,1.7775,1.822206782449312,24,-0.5340972647222221,0.00047749999999900005,0.00023875,4,Cmcm,Orthorhombic
mp-570637,U3Si,NM,0.0,16.16618712737436,4,-0.23813254000000902,0.0329495,0.0329495,2,Pm-3m,Cubic
mp-1208807,Sr3SbI3,NM,1.4793999999999992,4.18889104931055,28,-1.7145667235714281,0.0,0.0,3,I4_132,Cubic
mp-1516396,CaTiNbSnO6,NM,0.0,5.135349640593173,10,-2.8590682608333333,0.2260333,0.2260333,5,F-43m,Cubic
mp-1093683,ZnInPd2,NM,0.16309999999999902,0.7289035827590291,4,1.170027303333334,0.999975899999999,0.999975899999999,3,Immm,Orthorhombic
mp-1079341,DyZnNi,NM,0.0,9.129222586808803,9,-0.458709020555551,0.0,0.0,3,P-62m,Hexagonal
mp-641573,Cr21(MoC3)2,NM,0.0,7.614446648436584,29,-0.08599214517241201,0.0004367,0.0004367,3,Fm-3m,Cubic
mp-1113148,Cs2BiAuF6,NM,1.236899999999999,5.910841207435373,10,-2.3907575349310353,0.00067,0.00067,4,Fm-3m,Cubic
mp-973538,Lu2AlZn,NM,0.0,8.673837532394996,4,-0.414974569583332,2.4e-06,2.4e-06,3,Fm-3m,Cubic
mp-1207840,Y4Si2NO8,NM,0.0,4.447876177906003,60,-3.360424154,3.7112453,0.9278113250000001,4,P2_1/c,Monoclinic
mp-2712656,NaLaZrP2SO12,NM,3.4686,3.019911191714508,108,-2.924357846379539,0.0,0.0,6,Cc,Monoclinic
mp-865148,PaAlTc2,NM,0.0,11.070092811645395,4,-0.38721710749999905,0.0001226,0.0001226,3,Fm-3m,Cubic
mp-4900,BaCeO3,NM,2.2279,6.267612673875872,10,-3.587315589,0.0,0.0,3,R-3c,Trigonal
mp-571523,La11C11Cl7,NM,0.0,5.093157574888352,116,-1.188830010086208,0.0035992,0.0008998,3,P2_1/c,Monoclinic
mp-1215033,BC24Br(NF2)6,NM,1.4827,1.947083332726851,176,-0.6130073160606071,0.0114188,0.0028547,5,P2_1/c,Monoclinic
mp-1518,CeRh3,NM,0.0,11.331077051054649,4,-0.657204234999998,1.1200000000000001e-05,1.1200000000000001e-05,2,Pm-3m,Cubic
mp-29912,Sb2MoSe,NM,0.0,6.839541160148432,32,-0.30846741664062405,3.399999999999998e-06,4.249999999999999e-07,3,P2_1/c,Monoclinic
mp-1047152,IrWO6,NM,0.0,7.478805761303677,16,-1.558045056249999,0.0010056,0.0005028,3,P2_1/c,Monoclinic
mp-976280,LiBr,NM,4.9348,2.903220847578415,4,-1.8358945341666661,0.0,0.0,2,P6_3mc,Hexagonal
mp-989567,Cs2RbTlF6,NM,3.7422,4.751917568542096,10,-2.702997824014368,0.0005694,0.0005694,4,Fm-3m,Cubic
mp-1185606,La3Ho,NM,0.0,6.7653752344816205,4,0.030852652500001004,1.58e-05,1.58e-05,2,I4/mmm,Tetragonal
mp-1112940,Cs2AgSbCl6,NM,1.662399999999999,3.680926402161937,10,-1.651126571097701,0.0007433,0.0007433,4,Fm-3m,Cubic
mp-1245744,SiPbN2,NM,1.382299999999999,7.83481851196777,64,-0.558000005989583,0.0032126,0.0002007875,3,Pbca,Orthorhombic
mp-557872,K4MoS3O14,NM,2.7304,2.5878189582526723,88,-2.145927878818181,0.1959078,0.04897695,4,Pnma,Orthorhombic
mp-622020,P(CN)3,NM,4.467700000000001,1.388903992804916,56,0.624667506896258,0.0,0.0,3,I-42d,Tetragonal
mp-1219640,Rb3I2Br,NM,3.7479,3.426140919280538,6,-1.800152451249998,0.0,0.0,3,Immm,Orthorhombic
mp-27866,MoS2Cl3,NM,1.4385000000000001,3.104310044976815,24,-0.7789774501041671,0.0,0.0,3,P2_1/c,Monoclinic
mp-1218680,Sr4Bi11,NM,0.0,7.808829925742778,15,-0.29274131600000103,0.0017155999999990002,0.0017155999999990002,2,P-1,Triclinic
mp-1204851,K2HS2NO7,NM,5.2869,2.186224312003774,52,-1.7218564429423062,0.0020185,0.0005046250000000001,5,P2_1/c,Monoclinic
mp-770296,La4Zn3O9,NM,2.0294,6.495587769380742,64,-2.996251845,0.0088071,0.002201775,3,Pnma,Orthorhombic
mp-1073263,MgSi2,NM,0.0,2.377574154441049,12,0.175711809166666,0.0150686,0.00376715,2,Pm,Monoclinic
mp-1213570,CsNaMo3O10,NM,3.2507,3.396117039117142,60,-2.036703792568965,4.0300000000000004e-05,1.0075000000000001e-05,4,Pnma,Orthorhombic
mp-29157,Si3P2Pt,NM,0.6067,5.51818552930237,12,-0.45572319515873205,0.0,0.0,3,P1,Triclinic
mp-31483,Na5TlSn3,NM,0.0514,4.140089539729121,36,-0.254203639166667,0.0,0.0,3,P2_1/c,Monoclinic
mp-23339,NaBrO3,NM,4.4812,3.423266816529206,20,-0.9990614762758611,0.0,0.0,3,P2_13,Cubic
mp-560029,Y3BrO4,NM,4.2046,4.935203809637772,16,-3.711852546875,1e-07,5e-08,3,Cmcm,Orthorhombic
mp-985296,Ag3Pd,NM,0.0,10.728137772596519,4,-0.06677629124999701,0.0,0.0,2,I4/mmm,Tetragonal
mp-675458,La2Te4Pb,NM,1.2492,7.115789657965622,14,-1.4724906952380952,0.0018365999999990002,0.0009182999999990001,3,I-42d,Tetragonal
mp-1518992,KZrGeBiO6,NM,1.3028,6.608044944623552,10,-2.349916942224999,0.0,0.0,5,F-43m,Cubic
mp-2715526,NaTaSi2GeSO12,NM,3.2189,3.7374216295452483,108,-2.643281109789591,0.0,0.0,6,Cc,Monoclinic
mp-1173444,Rb3P11,NM,0.0,2.623872028953463,28,-0.043510536683672,0.0186628,0.0093314,2,C2/m,Monoclinic
mp-558597,NaLiY2F8,NM,7.302799999999999,3.764701240300753,24,-4.023631057222222,4.5700000000000006e-05,2.2850000000000003e-05,4,Cmcm,Orthorhombic
mp-10172,Na,NM,0.0,1.033494165918581,2,0.0,5e-07,2.5e-07,1,P6_3/mmc,Hexagonal
mp-1194585,AgP(OF)2,NM,1.9686000000000001,3.361815516047696,48,-2.26173536438492,0.0020945,0.0002618125,4,C2/c,Monoclinic
mp-1245521,CdGeN2,NM,0.7705000000000001,6.469456665861203,64,-0.052570119895833003,0.0031003,0.00019376875,3,Pbca,Orthorhombic
mp-1224137,In5S8,NM,0.0,4.437941827799621,13,-0.6208418578846131,0.9952569,0.9952569,2,F-43m,Cubic
mp-1094542,ZrSn,NM,0.0,7.3699627327784345,16,-0.311732022083337,0.0072377,0.0009047125000000001,2,Pmmn,Orthorhombic
mp-1192706,Ta4Co4Si7,NM,0.0,9.79558581895613,30,-0.592107078622223,0.0004786,0.0002393,3,I4/mmm,Tetragonal
mp-1079248,K3NaH4,NM,2.2279,1.422079645219898,8,-0.254406599531249,2.46e-05,2.46e-05,3,Pm-3m,Cubic
mp-1246130,Ba3Sc2N4,NM,1.549399999999999,4.8994390254737175,18,-1.091269741666667,0.0006732,0.0003366,3,C2/c,Monoclinic
mp-1113067,Cs2ScInCl6,NM,2.804299999999999,3.054063558033775,10,-2.073196200354171,0.0007769999999990001,0.0007769999999990001,4,Fm-3m,Cubic
mp-2715442,Na6TaGa3Si2(PO6)4,NM,3.4168,3.674742591323331,80,-2.681649019667015,0.0,0.0,6,P1,Triclinic
mp-1211268,Rb4Te2H3(S2O3)4,NM,0.0,2.671875509725429,116,-1.066995923002873,0.074312099999999,0.018578025,5,Pbcn,Orthorhombic
mp-676712,ReSeCl,NM,1.5368,6.241135076226423,36,-0.64675341607639,0.0,0.0,3,C222_1,Orthorhombic
mp-752930,LiCu(PO3)2,NM,1.7441,2.816004436806064,10,-2.274923535261905,0.00024209999999900002,0.00024209999999900002,4,C222,Orthorhombic
mp-1204382,Tm10S19,NM,0.5289,6.746019707328567,58,-2.017769418739225,0.0,0.0,2,P4_2/n,Tetragonal
mp-3346843,NaLi2Cl3,NM,5.6493,2.138504565825779,12,-2.001847308472221,0.0,0.0,3,I4/mmm,Tetragonal
mp-1038436,Mg30BSbO32,NM,1.0846,3.580039304701959,64,-2.816782812330729,0.0006427,0.0006427,4,P4/mmm,Tetragonal
mp-1517174,SrCaBiSbO6,NM,2.0045,6.12865013329577,40,-2.41013225825,0.0,0.0,5,P222,Orthorhombic
mp-2715231,Na3HfSi2SnPO12,NM,3.3857,4.016578581479369,80,-2.895146693814038,0.0,0.0,6,P1,Triclinic
mp-2712993,Na9Ta10Zn2Si9(PO8)9,NM,3.121699999999999,4.094944086972531,111,-2.9981595521399362,0.0,0.0,6,P1,Triclinic
mp-768197,Li5SbS4,NM,1.332599999999999,2.508647100740759,10,-1.217575693666666,9.080000000000004e-05,9.080000000000004e-05,3,Immm,Orthorhombic
mp-2713713,Na4NbAl3Si3(SO8)3,NM,2.2729,2.847775178202305,114,-2.6464521080179972,0.0,0.0,6,P1,Triclinic
mp-1067793,F2,NM,0.0,2.6974218392729252,4,0.277234039999999,0.0005249,0.00026245,1,C2/c,Monoclinic
mp-20991,BaPbO3,NM,0.027299999999999002,8.196469151276947,10,-2.1081123880000012,1e-07,5e-08,3,I4/mcm,Tetragonal
mp-2713366,Na3Mg2Nb4(PO4)9,NM,2.0086,2.953602701054548,108,-2.855555520017104,0.0,0.0,5,P3c1,Trigonal
